,date,arrival,cargo,time,flight,status,statusCode,destination
2,2024-01-01,False,True,01:35,"[{'no': '7L 621', 'airline': 'AZG'}]",Cancelled,,GYD
3,2024-01-01,False,True,01:35,"[{'no': '7L 692', 'airline': 'AZG'}]",Cancelled,,GYD
4,2024-01-01,False,True,02:20,"[{'no': '5X 169', 'airline': 'UPS'}]",Dep 02:21,,SIN
5,2024-01-01,False,True,02:30,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 02:37,,AUH
6,2024-01-01,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 02:58,,ICN
7,2024-01-01,False,True,03:25,"[{'no': 'BR 6530', 'airline': 'EVA'}]",Dep 02:55,,TPE
8,2024-01-01,False,True,04:30,"[{'no': 'EK 9789', 'airline': 'UAE'}]",Dep 04:17,,DWC
9,2024-01-01,False,True,05:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 04:53,,ANC
10,2024-01-01,False,True,05:40,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Dep 05:24,,DWC
11,2024-01-01,False,True,07:55,"[{'no': 'CX 098', 'airline': 'CPA'}]",Dep 08:01,,JFK
12,2024-01-01,False,True,08:10,"[{'no': 'PO 786', 'airline': 'PAC'}]",Cancelled,,ANC
13,2024-01-01,False,True,08:25,"[{'no': '3S 508', 'airline': 'BOX'}]",Cancelled,,NRT
14,2024-01-01,False,True,09:00,"[{'no': 'K4 617', 'airline': 'CKS'}]",Dep 11:19,,ANC
15,2024-01-01,False,True,09:10,"[{'no': 'CX 2084', 'airline': 'CPA'}]",Dep 11:28,,ANC
16,2024-01-01,False,True,09:15,"[{'no': 'GH 1182', 'airline': 'IGT'}]",Dep 10:10,,NMA
17,2024-01-01,False,True,09:30,"[{'no': 'RH 9375', 'airline': 'HKC'}]",Dep 09:38,,MAA
18,2024-01-01,False,True,09:35,"[{'no': 'D0 039', 'airline': 'DHK'}]",Cancelled,,ALA
19,2024-01-01,False,True,09:35,"[{'no': 'EK 9827', 'airline': 'UAE'}]",Dep 09:39,,DXB
20,2024-01-01,False,True,10:05,"[{'no': 'CV 9931', 'airline': 'CLX'}]",Dep 16:18,,GYD
21,2024-01-01,False,True,10:30,"[{'no': 'N8 581', 'airline': 'NCR'}]",Dep 14:48,,ICN
22,2024-01-01,False,True,11:45,"[{'no': 'CV 5161', 'airline': 'CLX'}]",Dep 17:21,,ANC
23,2024-01-01,False,True,12:05,"[{'no': 'SV 983', 'airline': 'SVA'}]",Dep 18:02,,RUH
24,2024-01-01,False,True,12:20,"[{'no': 'QR 8407', 'airline': 'QTR'}]",Dep 12:58,,DOH
25,2024-01-01,False,True,12:35,"[{'no': 'RH 356', 'airline': 'HKC'}]",Dep 13:38,,DWC
26,2024-01-01,False,True,13:20,"[{'no': 'ET 3707', 'airline': 'ETH'}]",Dep 13:54,,BUD
27,2024-01-01,False,True,13:45,"[{'no': 'SV 971', 'airline': 'SVA'}]",Dep 14:21,,RUH
28,2024-01-01,False,True,13:45,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Dep 13:58,,DWC
29,2024-01-01,False,True,14:00,"[{'no': 'KE 9314', 'airline': 'KAL'}]",Cancelled,,ICN
30,2024-01-01,False,True,14:15,"[{'no': '3S 521', 'airline': 'BOX'}]",Dep 14:22,,LEJ
31,2024-01-01,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Cancelled,,CDG
32,2024-01-01,False,True,15:55,"[{'no': 'TK 6391', 'airline': 'THY'}]",Dep 16:56,,IST
33,2024-01-01,False,True,16:05,"[{'no': 'CX 045', 'airline': 'CPA'}]",Dep 16:06,,BOM
34,2024-01-01,False,True,16:25,"[{'no': '5Y 8012', 'airline': 'GTI'}]",Dep 16:57,,ANC
35,2024-01-01,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:26,,TPE
36,2024-01-01,False,True,16:45,"[{'no': 'KE 312', 'airline': 'KAL'}]",Dep 16:35,,ICN
37,2024-01-01,False,True,16:55,"[{'no': 'F5 8801', 'airline': 'ATG'}]",Cancelled,,DWC
38,2024-01-01,False,True,17:00,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 17:10,,LEJ
39,2024-01-01,False,True,17:30,"[{'no': 'ET 3685', 'airline': 'ETH'}]",Dep 18:20,,ADD
40,2024-01-01,False,True,17:35,"[{'no': 'EK 9925', 'airline': 'UAE'}]",Dep 17:35,,DWC
41,2024-01-01,False,True,17:40,"[{'no': 'CV 5931', 'airline': 'CLX'}]",Cancelled,,ANC
42,2024-01-01,False,True,18:30,"[{'no': 'D0 001', 'airline': 'DHK'}]",Cancelled,,NGO
43,2024-01-01,False,True,18:30,"[{'no': 'C8 5901', 'airline': 'ICV'}]",Cancelled,,ANC
44,2024-01-01,False,True,19:30,"[{'no': '7L 148', 'airline': 'AZG'}]",Cancelled,,GYD
45,2024-01-01,False,True,20:00,"[{'no': 'X6 252', 'airline': 'CHZ'}]",Dep 20:15,,DWC
46,2024-01-01,False,True,20:10,"[{'no': 'LH 8473', 'airline': 'GEC'}]",Dep 19:40,,DWC
47,2024-01-01,False,True,20:15,"[{'no': 'EK 9841', 'airline': 'UAE'}]",Dep 08:20 (02/01/2024),,DWC
48,2024-01-01,False,True,20:45,"[{'no': '5X 1939', 'airline': 'UPS'}]",Dep 20:37,,ANC
49,2024-01-01,False,True,20:55,"[{'no': 'CX 3250', 'airline': 'CPA'}]",Dep 21:02,,CGO
50,2024-01-01,False,True,21:15,"[{'no': 'GG 9520', 'airline': 'KYE'}]",Cancelled,,ANC
51,2024-01-01,False,True,21:45,"[{'no': '3S 520', 'airline': 'BOX'}]",Dep 21:44,,CVG
52,2024-01-01,False,True,22:00,"[{'no': 'CV 7331', 'airline': 'CLX'}]",Dep 21:34,,ASB
53,2024-01-01,False,True,22:10,"[{'no': 'CX 3262', 'airline': 'CPA'}]",Dep 22:52,,CKG
54,2024-01-01,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:09,,KIX
55,2024-01-01,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
56,2024-01-01,False,True,23:05,"[{'no': '3G 801', 'airline': 'WCM'}]",Dep 22:54,,KUL
57,2024-01-01,False,True,23:20,"[{'no': 'O3 7455', 'airline': 'CSS'}]",Cancelled,,EHU
58,2024-01-01,False,True,23:50,"[{'no': 'ET 3717', 'airline': 'ETH'}]",Dep 04:40 (02/01/2024),,LGG
0,2024-01-02,False,True,00:05,"[{'no': 'RH 358', 'airline': 'HKC'}]",Dep 00:07,,ALA
1,2024-01-02,False,True,00:10,"[{'no': 'RH 351', 'airline': 'HKC'}]",Dep 00:17,,MNL
2,2024-01-02,False,True,00:30,"[{'no': '7L 625', 'airline': 'AZG'}]",Dep 00:26,,GYD
3,2024-01-02,False,True,00:40,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:39,,SYD
4,2024-01-02,False,True,01:00,"[{'no': 'FX 9731', 'airline': 'FDX'}]",Dep 00:59,,ANC
5,2024-01-02,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Cancelled,,PVG
6,2024-01-02,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 02:34,,TPE
7,2024-01-02,False,True,03:20,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:26,,SIN
8,2024-01-02,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:27,,PEK
9,2024-01-02,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 02:50,,ICN
10,2024-01-02,False,True,03:25,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 03:24,,ICN
11,2024-01-02,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 03:57,,MNL
12,2024-01-02,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 03:48,,BKK
13,2024-01-02,False,True,03:45,"[{'no': 'LD 216', 'airline': 'AHK'}]",Dep 03:47,,NGO
14,2024-01-02,False,True,03:45,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 03:51,,SGN
15,2024-01-02,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 03:51,,SZB
16,2024-01-02,False,True,03:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 03:50,,PVG
17,2024-01-02,False,True,03:50,"[{'no': 'BR 6522', 'airline': 'EVA'}]",Dep 03:26,,TPE
18,2024-01-02,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 04:11,,LAX
19,2024-01-02,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 03:58,,PEN
20,2024-01-02,False,True,04:10,"[{'no': 'QR 8059', 'airline': 'QTR'}]",Dep 03:52,,DOH
21,2024-01-02,False,True,04:20,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:37,,TPE
22,2024-01-02,False,True,04:20,"[{'no': '3S 517', 'airline': 'BOX'}]",Cancelled,,LEJ
23,2024-01-02,False,True,04:25,"[{'no': 'ES 738', 'airline': 'DHX'}]",Dep 04:30,,BLR
24,2024-01-02,False,True,05:00,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 04:56,,ANC
25,2024-01-02,False,True,05:35,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 06:09,,CTU
26,2024-01-02,False,True,05:35,"[{'no': 'D0 513', 'airline': 'DHK'}]",Cancelled,,DXB
27,2024-01-02,False,True,05:35,"[{'no': 'ES 724', 'airline': 'DHX'}]",Dep 05:33,,BAH
28,2024-01-02,False,True,06:00,"[{'no': 'QY 547', 'airline': 'BCS'}]",Dep 06:07,,ALA
29,2024-01-02,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 07:44,,BKK
30,2024-01-02,False,True,06:30,"[{'no': '3S 522', 'airline': 'BOX'}]",Cancelled,,NRT
31,2024-01-02,False,True,06:30,"[{'no': '7L 572', 'airline': 'AZG'}]",Dep 04:00,,GYD
32,2024-01-02,False,True,06:45,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 06:41,,DEL
33,2024-01-02,False,True,06:50,"[{'no': 'CX 3258', 'airline': 'CPA'}]",Dep 08:43,,PVG
34,2024-01-02,False,True,07:00,"[{'no': 'K4 519', 'airline': 'CKS'}]",Dep 07:03,,ICN
35,2024-01-02,False,True,07:00,"[{'no': 'N8 503', 'airline': 'NCR'}]",Dep 07:12,,ICN
36,2024-01-02,False,True,07:00,"[{'no': 'K4 613', 'airline': 'CKS'}]",Cancelled,,ANC
37,2024-01-02,False,True,07:05,"[{'no': 'K4 251', 'airline': 'CKS'}]",Dep 10:32,,ANC
38,2024-01-02,False,True,07:05,"[{'no': 'FX 5217', 'airline': 'FDX'}]",Dep 06:42,,LGG
39,2024-01-02,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Cancelled,,PVG
40,2024-01-02,False,True,07:50,"[{'no': 'SV 989', 'airline': 'SVA'}]",Dep 08:37,,RUH
41,2024-01-02,False,True,08:15,"[{'no': 'CX 2079', 'airline': 'CPA'}]",Dep 08:25,,RUH
42,2024-01-02,False,True,09:10,"[{'no': 'K4 285', 'airline': 'CKS'}]",Cancelled,,LAX
43,2024-01-02,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 09:50,,SIN
44,2024-01-02,False,True,09:45,"[{'no': 'GH 1187', 'airline': 'IGT'}]",Cancelled,,DEL
45,2024-01-02,False,True,10:00,"[{'no': 'ET 3447', 'airline': 'ETH'}]",Dep 00:10 (03/01/2024),,ADD
46,2024-01-02,False,True,10:05,"[{'no': 'K4 785', 'airline': 'CKS'}]",Cancelled,,ANC
47,2024-01-02,False,True,10:10,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 10:49,,KUL
48,2024-01-02,False,True,10:45,"[{'no': '3S 582', 'airline': 'BOX'}]",Dep 21:47,,CVG
49,2024-01-02,False,True,10:55,"[{'no': 'KD 5272', 'airline': 'WGN'}]",Cancelled,,ICN
50,2024-01-02,False,True,11:10,"[{'no': 'EK 9883', 'airline': 'UAE'}]",Dep 11:14,,DWC
51,2024-01-02,False,True,11:20,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 11:01,,DXB
52,2024-01-02,False,True,11:45,"[{'no': 'CV 9522', 'airline': 'CLX'}]",Dep 11:42,,GYD
53,2024-01-02,False,True,11:50,"[{'no': 'GTR3967', 'airline': 'GTR'}]",Dep 12:26,,NQZ
54,2024-01-02,False,True,12:00,"[{'no': 'K4 635', 'airline': 'CKS'}]",Cancelled,,ANC
55,2024-01-02,False,True,12:45,"[{'no': '5Y 8050', 'airline': 'GTI'}]",Dep 13:14,,ANC
56,2024-01-02,False,True,13:05,"[{'no': 'CX 3247', 'airline': 'CPA'}]",Dep 13:14,,DAC
57,2024-01-02,False,True,13:50,"[{'no': '5X 065', 'airline': 'UPS'}]",Dep 13:57,,ANC
58,2024-01-02,False,True,13:50,"[{'no': 'EK 9881', 'airline': 'UAE'}]",Dep 14:04,,DWC
59,2024-01-02,False,True,14:15,"[{'no': 'QR 8405', 'airline': 'QTR'}]",Dep 16:17,,DOH
60,2024-01-02,False,True,14:35,"[{'no': 'ET 3229', 'airline': 'ETH'}]",Cancelled,,ADD
61,2024-01-02,False,True,14:45,"[{'no': 'WW 862', 'airline': 'KXP'}]",Cancelled,,KUL
62,2024-01-02,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:57,,CDG
63,2024-01-02,False,True,14:50,"[{'no': 'CX 084', 'airline': 'CPA'}]",Dep 14:46,,ANC
64,2024-01-02,False,True,14:55,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 15:42,,ICN
65,2024-01-02,False,True,15:10,"[{'no': 'EK 9821', 'airline': 'UAE'}]",Dep 15:09,,DWC
66,2024-01-02,False,True,15:20,"[{'no': 'RH 9491', 'airline': 'HKC'}]",Dep 15:33,,ALA
67,2024-01-02,False,True,15:55,"[{'no': 'K4 293', 'airline': 'CKS'}]",Cancelled,,NGO
68,2024-01-02,False,True,16:00,"[{'no': '5Y 8614', 'airline': 'GTI'}]",Dep 16:01,,ANC
69,2024-01-02,False,True,16:10,"[{'no': '5X 166', 'airline': 'UPS'}]",Dep 16:10,,SIN
70,2024-01-02,False,True,16:20,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Dep 16:17,,DWC
71,2024-01-02,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:28,,TPE
72,2024-01-02,False,True,16:40,"[{'no': 'C8 9262', 'airline': 'ICV'}]",Dep 16:29,,GYD
73,2024-01-02,False,True,16:55,"[{'no': 'CX 026', 'airline': 'CPA'}]",Cancelled,,TPE
74,2024-01-02,False,True,16:55,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 16:49,,LEJ
75,2024-01-02,False,True,17:10,"[{'no': 'CV 5932', 'airline': 'CLX'}]",Dep 17:03,,ANC
76,2024-01-02,False,True,17:15,"[{'no': 'K4 703', 'airline': 'CKS'}]",Dep 17:16,,ICN
77,2024-01-02,False,True,17:15,"[{'no': 'KE 8314', 'airline': 'KAL'}]",Dep 16:57,,ICN
78,2024-01-02,False,True,17:30,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 17:20,,TPE
79,2024-01-02,False,True,17:30,"[{'no': 'EK 9839', 'airline': 'UAE'}]",Dep 17:41,,DWC
80,2024-01-02,False,True,18:10,"[{'no': 'SV 3963', 'airline': 'SVA'}]",Dep 18:29,,RUH
81,2024-01-02,False,True,18:25,"[{'no': 'LH 8475', 'airline': 'GEC'}]",Dep 18:01,,DWC
82,2024-01-02,False,True,18:30,"[{'no': '7L 422', 'airline': 'AZG'}]",Cancelled,,DWC
83,2024-01-02,False,True,18:45,"[{'no': '5X 1935', 'airline': 'UPS'}]",Dep 21:47,,ANC
84,2024-01-02,False,True,19:15,"[{'no': 'D0 003', 'airline': 'DHK'}]",Cancelled,,NGO
85,2024-01-02,False,True,19:15,"[{'no': '5C 852', 'airline': 'ICL'}]",Cancelled,,TLV
86,2024-01-02,False,True,19:50,"[{'no': 'CX 2045', 'airline': 'CPA'}]",Dep 19:44,,DEL
87,2024-01-02,False,True,19:55,"[{'no': 'CC 392', 'airline': 'ABD'}]",Dep 16:28,,DWC
88,2024-01-02,False,True,20:05,"[{'no': 'HC 311', 'airline': 'HGO'}]",Cancelled,,MCT
89,2024-01-02,False,True,20:05,"[{'no': 'EK 9785', 'airline': 'UAE'}]",Dep 20:30,,DWC
90,2024-01-02,False,True,20:10,"[{'no': 'CI 5822', 'airline': 'CAL'}]",Dep 20:21,,TPE
91,2024-01-02,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Dep 18:13,,HAN
92,2024-01-02,False,True,20:15,"[{'no': 'SQ 7364', 'airline': 'SIA'}]",Dep 20:38,,SHJ
93,2024-01-02,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Delayed,,ANC
94,2024-01-02,False,True,21:10,"[{'no': 'CX 2033', 'airline': 'CPA'}]",Dep 21:01,,MAA
95,2024-01-02,False,True,21:15,"[{'no': '5Y 8131', 'airline': 'GTI'}]",Dep 21:21,,DEL
96,2024-01-02,False,True,21:15,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Dep 20:52,,AUH
97,2024-01-02,False,True,21:40,"[{'no': 'CX 3260', 'airline': 'CPA'}]",Dep 04:02 (03/01/2024),,CKG
98,2024-01-02,False,True,21:45,"[{'no': '3S 506', 'airline': 'BOX'}]",Cancelled,,CVG
99,2024-01-02,False,True,22:05,"[{'no': 'CX 2086', 'airline': 'CPA'}]",Dep 22:08,,MIA
100,2024-01-02,False,True,22:10,"[{'no': 'CX 2058', 'airline': 'CPA'}]",Dep 22:50,,XMN
101,2024-01-02,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 21:53,,MEM
102,2024-01-02,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:21,,KIX
103,2024-01-02,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
104,2024-01-02,False,True,23:10,"[{'no': 'CX 050', 'airline': 'CPA'}]",Dep 23:11,,PVG
105,2024-01-02,False,True,23:15,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 01:05 (03/01/2024),,TPE
106,2024-01-02,False,True,23:20,"[{'no': 'O3 7455', 'airline': 'CSS'}]",Cancelled,,EHU
0,2024-01-03,False,True,00:00,"[{'no': '7L 692', 'airline': 'AZG'}]",Dep 20:36 (02/01/2024),,GYD
1,2024-01-03,False,True,00:05,"[{'no': 'QR 8411', 'airline': 'QTR'}]",Cancelled,,DOH
2,2024-01-03,False,True,01:00,"[{'no': 'FX 9732', 'airline': 'FDX'}]",Dep 00:55,,ANC
3,2024-01-03,False,True,01:00,"[{'no': 'BR 6090', 'airline': 'EVA'}]",Dep 00:23,,TPE
4,2024-01-03,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Dep 01:32,,PVG
5,2024-01-03,False,True,02:30,"[{'no': 'HY 3578', 'airline': 'UZB'}]",Dep 02:23,,TAS
6,2024-01-03,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:27,,NRT
7,2024-01-03,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:58,,NRT
8,2024-01-03,False,True,02:55,"[{'no': 'ET 3034', 'airline': 'ETH'}]",Dep 09:06,,LGG
9,2024-01-03,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 03:29,,TPE
10,2024-01-03,False,True,03:20,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:30,,SIN
11,2024-01-03,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:21,,PEK
12,2024-01-03,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:12,,ICN
13,2024-01-03,False,True,03:20,"[{'no': 'EK 9823', 'airline': 'UAE'}]",Dep 02:57,,DWC
14,2024-01-03,False,True,03:25,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 03:19,,ICN
15,2024-01-03,False,True,03:25,"[{'no': 'BR 6538', 'airline': 'EVA'}]",Dep 03:06,,TPE
16,2024-01-03,False,True,03:30,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:39,,BKK
17,2024-01-03,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 03:46,,MNL
18,2024-01-03,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 03:45,,BKK
19,2024-01-03,False,True,03:45,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 03:52,,NRT
20,2024-01-03,False,True,03:45,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 03:43,,SGN
21,2024-01-03,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 03:57,,SZB
22,2024-01-03,False,True,03:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 04:00,,PVG
23,2024-01-03,False,True,03:50,"[{'no': 'WW 866', 'airline': 'KXP'}]",Dep 14:40,,KUL
24,2024-01-03,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 04:13,,LAX
25,2024-01-03,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 03:59,,PEN
26,2024-01-03,False,True,04:15,"[{'no': '3S 543', 'airline': 'BOX'}]",Dep 04:06,,SIN
27,2024-01-03,False,True,04:20,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:23,,TPE
28,2024-01-03,False,True,04:25,"[{'no': 'ES 736', 'airline': 'DHX'}]",Dep 04:31,,BLR
29,2024-01-03,False,True,05:00,"[{'no': 'MB 620', 'airline': 'MNB'}]",Cancelled,,IST
30,2024-01-03,False,True,05:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 04:52,,ANC
31,2024-01-03,False,True,05:35,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 05:26,,CTU
32,2024-01-03,False,True,05:35,"[{'no': 'D0 515', 'airline': 'DHK'}]",Dep 05:29,,DXB
33,2024-01-03,False,True,05:35,"[{'no': 'ES 722', 'airline': 'DHX'}]",Dep 05:39,,BAH
34,2024-01-03,False,True,06:00,"[{'no': 'QY 549', 'airline': 'BCS'}]",Dep 06:39,,ALA
35,2024-01-03,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 07:42,,BKK
36,2024-01-03,False,True,06:30,"[{'no': '3S 522', 'airline': 'BOX'}]",Dep 05:59,,NRT
37,2024-01-03,False,True,06:50,"[{'no': 'FX 5021', 'airline': 'FDX'}]",Dep 06:33,,LGG
38,2024-01-03,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Cancelled,,ALA
39,2024-01-03,False,True,07:00,"[{'no': 'K4 615', 'airline': 'CKS'}]",Dep 07:23,,ANC
40,2024-01-03,False,True,07:05,"[{'no': 'K4 253', 'airline': 'CKS'}]",Dep 07:35,,ANC
41,2024-01-03,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Dep 06:56,,PVG
42,2024-01-03,False,True,07:20,"[{'no': 'OZ 970', 'airline': 'AAR'}]",Dep 07:09,,ICN
43,2024-01-03,False,True,07:45,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 08:14,,DEL
44,2024-01-03,False,True,07:50,"[{'no': 'CV 5803', 'airline': 'CLX'}]",Dep 08:30,,ANC
45,2024-01-03,False,True,07:55,"[{'no': 'N8 531', 'airline': 'NCR'}]",Dep 15:38,,ICN
46,2024-01-03,False,True,08:40,"[{'no': 'CX 3095', 'airline': 'CPA'}]",Dep 09:24,,SIN
47,2024-01-03,False,True,08:40,"[{'no': 'QR 8407', 'airline': 'QTR'}]",Dep 08:39,,DOH
48,2024-01-03,False,True,08:50,"[{'no': 'CV 9933', 'airline': 'CLX'}]",Dep 09:03,,GYD
49,2024-01-03,False,True,08:55,"[{'no': 'PO 8196', 'airline': 'PAC'}]",Dep 09:20,,ANC
50,2024-01-03,False,True,09:00,"[{'no': 'MB 624', 'airline': 'MNB'}]",Dep 17:09,,KGF
51,2024-01-03,False,True,09:00,"[{'no': 'PO 790', 'airline': 'PAC'}]",Cancelled,,LAX
52,2024-01-03,False,True,09:10,"[{'no': 'K4 289', 'airline': 'CKS'}]",Dep 13:08,,LAX
53,2024-01-03,False,True,09:20,"[{'no': 'OZ 952', 'airline': 'AAR'}]",Dep 09:51,,ICN
54,2024-01-03,False,True,09:30,"[{'no': '5Y 8104', 'airline': 'GTI'}]",Dep 10:06,,ANC
55,2024-01-03,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:21,,SIN
56,2024-01-03,False,True,09:40,"[{'no': 'RH 9375', 'airline': 'HKC'}]",Dep 10:25,,MAA
57,2024-01-03,False,True,09:55,"[{'no': 'CX 3241', 'airline': 'CPA'}]",Dep 10:04,,CGK
58,2024-01-03,False,True,10:00,"[{'no': 'KD 533', 'airline': 'WGN'}]",Cancelled,,ANC
59,2024-01-03,False,True,10:05,"[{'no': 'SV 985', 'airline': 'SVA'}]",Dep 11:36,,RUH
60,2024-01-03,False,True,10:35,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 10:53,,KUL
61,2024-01-03,False,True,10:40,"[{'no': 'O3 6926', 'airline': 'CSS'}]",Dep 10:06,,NGB
62,2024-01-03,False,True,11:00,"[{'no': 'D4 701', 'airline': 'GEL'}]",Dep 11:29,,KGF
63,2024-01-03,False,True,11:10,"[{'no': '3S 521', 'airline': 'BOX'}]",Cancelled,,LEJ
64,2024-01-03,False,True,11:10,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 11:17,,DXB
65,2024-01-03,False,True,11:30,"[{'no': 'RH 9071', 'airline': 'HKC'}]",Dep 11:35,,DAC
66,2024-01-03,False,True,11:45,"[{'no': 'EK 9239', 'airline': 'UAE'}]",Dep 12:09,,DXB
67,2024-01-03,False,True,11:50,"[{'no': '5Y 8052', 'airline': 'GTI'}]",Dep 14:18,,ANC
68,2024-01-03,False,True,11:55,"[{'no': 'CX 2036', 'airline': 'CPA'}]",Dep 11:53,,KIX
69,2024-01-03,False,True,12:10,"[{'no': 'CX 092', 'airline': 'CPA'}]",Dep 12:08,,ANC
70,2024-01-03,False,True,12:15,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Dep 12:06,,DWC
71,2024-01-03,False,True,12:30,"[{'no': 'EY 926', 'airline': 'ETD'}]",Dep 12:34,,AUH
72,2024-01-03,False,True,12:45,"[{'no': 'CI 6844', 'airline': 'CAL'}]",Dep 12:38,,TPE
73,2024-01-03,False,True,13:50,"[{'no': '5X 067', 'airline': 'UPS'}]",Dep 13:48,,ANC
74,2024-01-03,False,True,14:00,"[{'no': 'N8 585', 'airline': 'NCR'}]",Dep 14:14,,ICN
75,2024-01-03,False,True,14:05,"[{'no': 'C8 5913', 'airline': 'ICV'}]",Cancelled,,ANC
76,2024-01-03,False,True,14:40,"[{'no': 'ET 3629', 'airline': 'ETH'}]",Dep 13:06,,ADD
77,2024-01-03,False,True,14:50,"[{'no': 'QR 8425', 'airline': 'QTR'}]",Dep 15:01,,DOH
78,2024-01-03,False,True,14:55,"[{'no': 'CX 094', 'airline': 'CPA'}]",Dep 12:27 (04/01/2024),,ANC
79,2024-01-03,False,True,15:15,"[{'no': 'CX 047', 'airline': 'CPA'}]",Dep 15:36,,BOM
