,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
2888,2024-02-21T22:00:00,24,24,20,78.4,0,0,,0,0,18.4,7.6,180,1015,50,10,0,0,0,5,Partially cloudy,partly-cloudy-night
2889,2024-02-21T23:00:00,24,24,20.1,78.75,0,0,,0,0,21.6,7.5,106,1015.2,32.9,19.3,0,0,0,3,Partially cloudy,partly-cloudy-night
2891,2024-02-21T00:00:00,25,25,21,78.53,0,0,,0,0,40,13,160,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2892,2024-02-21T01:00:00,25,25,21,78.53,0,0,,0,0,41.8,20.5,190,1014,27.7,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2893,2024-02-21T02:00:00,24.7,24.7,21.1,80.33,0,0,,0,0,28.8,17.3,198,1014.1,32.9,17.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2894,2024-02-21T03:00:00,25,25,21,78.54,0,0,,0,0,23,13,230,1013,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2895,2024-02-21T04:00:00,24,24,20,78.4,0,0,,0,0,18,11.2,230,1013,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2896,2024-02-21T05:00:00,23.1,23.1,21,87.91,0,0,,0,0,28.8,8.9,223,1013.3,58.6,20.3,0,0,0,10,Partially cloudy,partly-cloudy-night
2897,2024-02-21T06:00:00,23,23,21,88.54,0,0,,0,0,17.3,7.6,240,1013,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2898,2024-02-21T07:00:00,24,24,20,78.4,0,0,,0,0,24.5,3.6,175,1014,27.6,10,0,0,0,3,Partially cloudy,partly-cloudy-day
2899,2024-02-21T08:00:00,24,24,19.8,77.54,0,0,,,0,21.6,18.1,140,1014.2,50,20.3,85,0.3,1,3,Partially cloudy,partly-cloudy-day
2900,2024-02-21T09:00:00,25,25,19,69.42,0,0,,0,0,29.9,13,150,1015,50.1,10,311,1.1,3,3,Partially cloudy,partly-cloudy-day
2901,2024-02-21T10:00:00,27,28.5,20,65.63,0,0,,0,0,25.9,16.5,50,1015,50.1,10,530,1.9,5,3,Partially cloudy,partly-cloudy-day
2902,2024-02-21T11:00:00,25.9,25.9,19.8,69.09,0,0,,0,0,21.6,10.1,212,1016,55.2,20.3,707,2.5,7,5,Partially cloudy,partly-cloudy-day
2903,2024-02-21T12:00:00,26,26,20,69.58,0,0,,0,0,26.3,11.2,190,1015,50.1,10,822,3,8,5,Partially cloudy,partly-cloudy-day
2904,2024-02-21T13:00:00,27,28.2,19,61.67,0,0,,0,0,27.7,18.3,210,1014,50,10,868,3.1,9,5,Partially cloudy,partly-cloudy-day
2905,2024-02-21T14:00:00,27.2,28.4,19.2,61.62,0,0,,0,0,21.6,21.9,183,1013.3,27.7,20.3,842,3,8,3,Partially cloudy,partly-cloudy-day
2906,2024-02-21T15:00:00,27,28.2,19,61.67,0,0,,0,0,23,18.3,210,1013,27.6,10,740,2.7,7,3,Partially cloudy,partly-cloudy-day
2907,2024-02-21T16:00:00,26,26,20,69.58,0,0,,0,0,22,18.4,200,1012,27.7,10,577,2.1,6,3,Partially cloudy,partly-cloudy-day
2908,2024-02-21T17:00:00,25.8,25.8,19.8,69.53,0,0,,0,0,21.6,17.3,155,1012.5,32.8,20.3,368,1.3,4,3,Partially cloudy,partly-cloudy-day
2909,2024-02-21T18:00:00,25,25,20,73.84,0,0,,0,0,23,14.8,160,1013,50.1,10,140,0.5,1,3,Partially cloudy,partly-cloudy-day
2910,2024-02-21T19:00:00,25,25,20,73.85,0,0,,0,0,25.6,14.8,150,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2911,2024-02-21T20:00:00,24.7,24.7,20.1,75.57,0,0,,0,0,21.6,11.1,145,1014.2,50.1,20.3,0,0,0,3,Partially cloudy,partly-cloudy-night
2912,2024-02-21T21:00:00,24,24,21,83.36,0,0,,0,0,16.6,7.6,190,1015,50,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2913,2024-02-21T22:00:00,24,24,20,78.4,0,0,,0,0,18.4,7.6,180,1015,50,10,0,0,0,5,Partially cloudy,partly-cloudy-night
2914,2024-02-21T23:00:00,24,24,20.1,78.75,0,0,,0,0,21.6,7.5,106,1015.2,32.9,19.3,0,0,0,3,Partially cloudy,partly-cloudy-night
2915,2024-02-22T00:00:00,24,24,20,78.4,0,0,,0,0,13.3,9.3,80,1015,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2916,2024-02-22T01:00:00,24,24,20,78.4,0,0,,0,0,13,7.6,180,1015,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2917,2024-02-22T02:00:00,24,24,20.1,78.76,0,0,,0,0,21.6,6.5,140,1015,70.7,18.3,0,0,0,3,Partially cloudy,partly-cloudy-night
2918,2024-02-22T03:00:00,24,24,20,78.4,0,0,,0,0,9.7,9.3,180,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2919,2024-02-22T04:00:00,25,25,20,73.85,0,0,,0,0,9.4,14.7,70,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2920,2024-02-22T05:00:00,23.7,23.7,20.1,79.95,0,0,,0,0,14.4,13.5,70,1014.2,70.7,17.7,0,0,0,3,Partially cloudy,partly-cloudy-night
2921,2024-02-22T06:00:00,24,24,20,78.4,0,0,,0,0,13,7.6,110,1014,27.7,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2922,2024-02-22T07:00:00,24,24,20,78.41,0,0,,0,0,14.4,11.2,130,1015,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2923,2024-02-22T08:00:00,23.8,23.8,20.8,83.11,0,0,,,0,10.8,10.2,90,1016.3,65.6,11,85,0.3,1,3,Partially cloudy,partly-cloudy-day
2924,2024-02-22T09:00:00,25,25,21,78.54,0,0,,0,0,15.1,11.1,90,1017,50.1,10,307,1.1,3,10,Partially cloudy,partly-cloudy-day
2925,2024-02-22T10:00:00,26,26,21,74.02,0,0,,0,0,17.3,5.4,295,1018,50.1,10,523,1.9,5,10,Partially cloudy,partly-cloudy-day
2926,2024-02-22T11:00:00,26.1,26.1,19.9,68.88,0,0,,0,0,10.8,16.2,69,1018,89.1,11.1,700,2.5,7,10,Partially cloudy,partly-cloudy-day
2927,2024-02-22T12:00:00,27,28.2,19,61.67,0,0,,0,0,23,16.5,50,1017,50.1,10,818,2.9,8,10,Partially cloudy,partly-cloudy-day
2928,2024-02-22T13:00:00,28,29.7,20,61.9,0,0,,0,0,26.3,9.4,40,1017,50.1,10,867,3.1,9,10,Partially cloudy,partly-cloudy-day
2929,2024-02-22T14:00:00,26.8,28,18.9,61.82,0,0,rain,0,0,18,11.3,64,1016,70.7,13.1,842,3,8,10,Partially cloudy,partly-cloudy-day
2930,2024-02-22T15:00:00,28,29.2,19,58.18,0,0,rain,0,0,25.2,5.5,330,1015,50,10,659,2.4,7,10,Partially cloudy,partly-cloudy-day
2931,2024-02-22T16:00:00,27,28.2,19,61.66,0,0,rain,0,0,25.6,3.7,140,1015,27.6,10,364,1.3,4,10,Partially cloudy,partly-cloudy-day
2932,2024-02-22T17:00:00,26,26,19.2,66.29,0,0,rain,0,0,18,17.6,178,1015.2,43.2,17.2,131,0.5,1,10,Partially cloudy,partly-cloudy-day
2933,2024-02-22T18:00:00,25,25,19,69.4,0,0,rain,0,0,24.5,22.3,130,1015,27.6,10,39,0.1,0,10,Partially cloudy,partly-cloudy-day
2934,2024-02-22T19:00:00,24,24,19,73.67,0,0,rain,0,0,24.1,16.5,90,1016,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2935,2024-02-22T20:00:00,24.1,24.1,19.8,76.96,0,0,rain,0,0,18,17.3,100,1016.4,32.9,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2936,2024-02-22T21:00:00,24,24,20,78.39,0,0,rain,0,0,25.6,16.5,140,1017,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2937,2024-02-22T22:00:00,24,24,19,73.68,0,0,rain,0,0,23,13,100,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2938,2024-02-22T23:00:00,24,24,18.2,70.31,0,0,rain,0,0,21.6,14.4,111,1018.2,70.7,14.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2940,2024-02-22T00:00:00,24,24,20,78.4,0,0,,0,0,13.3,9.3,80,1015,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2941,2024-02-22T01:00:00,24,24,20,78.4,0,0,,0,0,13,7.6,180,1015,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2942,2024-02-22T02:00:00,24,24,20.1,78.76,0,0,,0,0,21.6,6.5,140,1015,70.7,18.3,0,0,0,3,Partially cloudy,partly-cloudy-night
2943,2024-02-22T03:00:00,24,24,20,78.4,0,0,,0,0,9.7,9.3,180,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2944,2024-02-22T04:00:00,25,25,20,73.85,0,0,,0,0,9.4,14.7,70,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2945,2024-02-22T05:00:00,23.7,23.7,20.1,79.95,0,0,,0,0,14.4,13.5,70,1014.2,70.7,17.7,0,0,0,3,Partially cloudy,partly-cloudy-night
2946,2024-02-22T06:00:00,24,24,20,78.4,0,0,,0,0,13,7.6,110,1014,27.7,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2947,2024-02-22T07:00:00,24,24,20,78.41,0,0,,0,0,14.4,11.2,130,1015,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2948,2024-02-22T08:00:00,23.8,23.8,20.8,83.11,0,0,,,0,10.8,10.2,90,1016.3,65.6,11,85,0.3,1,3,Partially cloudy,partly-cloudy-day
2949,2024-02-22T09:00:00,25,25,21,78.54,0,0,,0,0,15.1,11.1,90,1017,50.1,10,307,1.1,3,10,Partially cloudy,partly-cloudy-day
2950,2024-02-22T10:00:00,26,26,21,74.02,0,0,,0,0,17.3,5.4,295,1018,50.1,10,523,1.9,5,10,Partially cloudy,partly-cloudy-day
2951,2024-02-22T11:00:00,26.1,26.1,19.9,68.88,0,0,,0,0,10.8,16.2,69,1018,89.1,11.1,700,2.5,7,10,Partially cloudy,partly-cloudy-day
2952,2024-02-22T12:00:00,27,28.2,19,61.67,0,0,,0,0,23,16.5,50,1017,50.1,10,818,2.9,8,10,Partially cloudy,partly-cloudy-day
2953,2024-02-22T13:00:00,28,29.7,20,61.9,0,0,,0,0,26.3,9.4,40,1017,50.1,10,867,3.1,9,10,Partially cloudy,partly-cloudy-day
2954,2024-02-22T14:00:00,26.8,28,18.9,61.82,0,0,rain,0,0,18,11.3,64,1016,70.7,13.1,842,3,8,10,Partially cloudy,partly-cloudy-day
2955,2024-02-22T15:00:00,28,29.2,19,58.18,0,0,rain,0,0,25.2,5.5,330,1015,50,10,659,2.4,7,10,Partially cloudy,partly-cloudy-day
2956,2024-02-22T16:00:00,27,28.2,19,61.66,0,0,rain,0,0,25.6,3.7,140,1015,27.6,10,364,1.3,4,10,Partially cloudy,partly-cloudy-day
2957,2024-02-22T17:00:00,26,26,19.2,66.29,0,0,rain,0,0,18,17.6,178,1015.2,43.2,17.2,131,0.5,1,10,Partially cloudy,partly-cloudy-day
2958,2024-02-22T18:00:00,25,25,19,69.4,0,0,rain,0,0,24.5,22.3,130,1015,27.6,10,39,0.1,0,10,Partially cloudy,partly-cloudy-day
2959,2024-02-22T19:00:00,24,24,19,73.67,0,0,rain,0,0,24.1,16.5,90,1016,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2960,2024-02-22T20:00:00,24.1,24.1,19.8,76.96,0,0,rain,0,0,18,17.3,100,1016.4,32.9,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2961,2024-02-22T21:00:00,24,24,20,78.39,0,0,rain,0,0,25.6,16.5,140,1017,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2962,2024-02-22T22:00:00,24,24,19,73.68,0,0,rain,0,0,23,13,100,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2963,2024-02-22T23:00:00,24,24,18.2,70.31,0,0,rain,0,0,21.6,14.4,111,1018.2,70.7,14.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2964,2024-02-23T00:00:00,21,21,17,77.94,0,0,rain,0,0,27.4,25.9,350,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2965,2024-02-23T01:00:00,20,20,16,77.76,0,0,rain,0,0,29.9,18.4,340,1019,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2966,2024-02-23T02:00:00,20,20,16,77.55,0,0,,0,0,21.6,16.2,335,1018.4,65.5,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2967,2024-02-23T03:00:00,20,20,15,72.95,0,0,,0,0,20.9,22.3,330,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2968,2024-02-23T04:00:00,20,20,15,72.94,0,0,rain,0,0,16.6,18.3,330,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2969,2024-02-23T05:00:00,19.8,19.8,15.1,74.44,0,0,rain,0,0,21.6,16.3,326,1018.3,70.7,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night
2970,2024-02-23T06:00:00,20,20,15,72.93,0,0,rain,0,0,15.1,22.3,330,1019,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2971,2024-02-23T07:00:00,20,20,15,72.94,0,0,rain,0,0,19.8,24.1,320,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2972,2024-02-23T08:00:00,19.8,19.8,14.8,73.2,0,0,rain,,0,21.6,5.7,74,1020.4,70.7,15.7,22,0.1,0,10,Partially cloudy,partly-cloudy-day
2973,2024-02-23T09:00:00,20,20,15,72.93,0,0,rain,0,0,27,3.7,20,1021,50.1,10,93,0.3,1,10,Partially cloudy,partly-cloudy-day
2974,2024-02-23T10:00:00,20,20,16,77.74,0,0,rain,0,0,28.1,5.4,30,1021,50.1,10,173,0.6,2,10,Partially cloudy,partly-cloudy-day
2975,2024-02-23T11:00:00,19.9,19.9,15.8,77.11,0,0,rain,0,0,25.2,9.3,7,1022,70.7,12.1,174,0.6,2,10,Partially cloudy,partly-cloudy-day
2976,2024-02-23T12:00:00,20,20,15,72.91,0,0,rain,0,0,30.6,18.4,350,1021,50.1,10,201,0.7,2,10,Partially cloudy,partly-cloudy-day
2977,2024-02-23T13:00:00,20,20,16,77.73,0,0,rain,0,0,30.2,25.9,330,1020,50.1,10,287,1,3,10,Partially cloudy,partly-cloudy-day
2978,2024-02-23T14:00:00,19,19,13,68.04,0,0,rain,0,0,25.2,21.7,317,1020.2,70.7,10.5,295,1.1,3,10,Partially cloudy,partly-cloudy-day
2979,2024-02-23T15:00:00,19,19,13,68.18,0,0,rain,0,0,15.5,20.5,320,1019,50.1,10,171,0.6,2,10,Partially cloudy,partly-cloudy-day
2980,2024-02-23T16:00:00,20,20,13,64.08,0,0,,0,0,14.4,16.6,340,1019,50.1,10,135,0.5,1,10,Partially cloudy,partly-cloudy-day
2981,2024-02-23T17:00:00,18.2,18.2,15.1,82.13,0,0,,0,0,25.2,5.7,117,1019.3,75.9,7.5,112,0.4,1,10,Partially cloudy,partly-cloudy-day
2982,2024-02-23T18:00:00,18,18,16,88.02,0,0,rain,0,0,14.8,5.4,30,1019,50.1,4,68,0.2,1,10,Partially cloudy,partly-cloudy-day
2983,2024-02-23T19:00:00,18,18,16,88.03,0,0,,0,0,12.6,9.4,340,1020,50.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night
2984,2024-02-23T20:00:00,18.1,18.1,15.8,86.63,0,0,rain,0,0,25.2,10.1,35,1020.3,75.9,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night
2985,2024-02-23T21:00:00,17,17,16,93.73,0,0,rain,0,0,14,25.9,330,1021,50.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night
2986,2024-02-23T22:00:00,16,16,14,87.85,0,0,rain,0,0,17.6,22.3,340,1022,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2987,2024-02-23T23:00:00,17.1,17.1,14,82.33,0,0,rain,0,0,18,8.4,49,1021.3,75.9,7,0,0,0,10,Partially cloudy,partly-cloudy-night
2989,2024-02-23T00:00:00,21,21,17,77.94,0,0,rain,0,0,27.4,25.9,350,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2990,2024-02-23T01:00:00,20,20,16,77.76,0,0,rain,0,0,29.9,18.4,340,1019,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2991,2024-02-23T02:00:00,20,20,16,77.55,0,0,,0,0,21.6,16.2,335,1018.4,65.5,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2992,2024-02-23T03:00:00,20,20,15,72.95,0,0,,0,0,20.9,22.3,330,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2993,2024-02-23T04:00:00,20,20,15,72.94,0,0,rain,0,0,16.6,18.3,330,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2994,2024-02-23T05:00:00,19.8,19.8,15.1,74.44,0,0,rain,0,0,21.6,16.3,326,1018.3,70.7,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night
2995,2024-02-23T06:00:00,20,20,15,72.93,0,0,rain,0,0,15.1,22.3,330,1019,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2996,2024-02-23T07:00:00,20,20,15,72.94,0,0,rain,0,0,19.8,24.1,320,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2997,2024-02-23T08:00:00,19.8,19.8,14.8,73.2,0,0,rain,,0,21.6,5.7,74,1020.4,70.7,15.7,22,0.1,0,10,Partially cloudy,partly-cloudy-day
2998,2024-02-23T09:00:00,20,20,15,72.93,0,0,rain,0,0,27,3.7,20,1021,50.1,10,93,0.3,1,10,Partially cloudy,partly-cloudy-day
2999,2024-02-23T10:00:00,20,20,16,77.74,0,0,rain,0,0,28.1,5.4,30,1021,50.1,10,173,0.6,2,10,Partially cloudy,partly-cloudy-day
3000,2024-02-23T11:00:00,19.9,19.9,15.8,77.11,0,0,rain,0,0,25.2,9.3,7,1022,70.7,12.1,174,0.6,2,10,Partially cloudy,partly-cloudy-day
3001,2024-02-23T12:00:00,20,20,15,72.91,0,0,rain,0,0,30.6,18.4,350,1021,50.1,10,201,0.7,2,10,Partially cloudy,partly-cloudy-day
3002,2024-02-23T13:00:00,20,20,16,77.73,0,0,rain,0,0,30.2,25.9,330,1020,50.1,10,287,1,3,10,Partially cloudy,partly-cloudy-day
3003,2024-02-23T14:00:00,19,19,13,68.04,0,0,rain,0,0,25.2,21.7,317,1020.2,70.7,10.5,295,1.1,3,10,Partially cloudy,partly-cloudy-day
3004,2024-02-23T15:00:00,19,19,13,68.18,0,0,rain,0,0,15.5,20.5,320,1019,50.1,10,171,0.6,2,10,Partially cloudy,partly-cloudy-day
3005,2024-02-23T16:00:00,20,20,13,64.08,0,0,,0,0,14.4,16.6,340,1019,50.1,10,135,0.5,1,10,Partially cloudy,partly-cloudy-day
3006,2024-02-23T17:00:00,18.2,18.2,15.1,82.13,0,0,,0,0,25.2,5.7,117,1019.3,75.9,7.5,112,0.4,1,10,Partially cloudy,partly-cloudy-day
3007,2024-02-23T18:00:00,18,18,16,88.02,0,0,rain,0,0,14.8,5.4,30,1019,50.1,4,68,0.2,1,10,Partially cloudy,partly-cloudy-day
3008,2024-02-23T19:00:00,18,18,16,88.03,0,0,,0,0,12.6,9.4,340,1020,50.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night
3009,2024-02-23T20:00:00,18.1,18.1,15.8,86.63,0,0,rain,0,0,25.2,10.1,35,1020.3,75.9,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night
3010,2024-02-23T21:00:00,17,17,16,93.73,0,0,rain,0,0,14,25.9,330,1021,50.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night
3011,2024-02-23T22:00:00,16,16,14,87.85,0,0,rain,0,0,17.6,22.3,340,1022,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3012,2024-02-23T23:00:00,17.1,17.1,14,82.33,0,0,rain,0,0,18,8.4,49,1021.3,75.9,7,0,0,0,10,Partially cloudy,partly-cloudy-night
3013,2024-02-24T00:00:00,17,17,13,77.27,0,0,rain,0,0,16.6,16.6,360,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3014,2024-02-24T01:00:00,17,17,12,72.38,0,0,rain,0,0,16.2,22.3,360,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3015,2024-02-24T02:00:00,17,17,11,67.77,0.477,100,rain,0,0,18,17.3,360,1021.2,70.7,14.7,0,0,0,10,"Rain, Partially cloudy",rain
3016,2024-02-24T03:00:00,17,17,12,72.39,0,0,rain,0,0,16.2,16.6,340,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3017,2024-02-24T04:00:00,17,17,11,67.79,0,0,,0,0,15.5,13,30,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3018,2024-02-24T05:00:00,16.8,16.8,11.2,69.6,0,0,,0,0,18,11.1,25,1020.5,70.7,12.6,0,0,0,10,Partially cloudy,partly-cloudy-night
3019,2024-02-24T06:00:00,17,17,11,67.8,0,0,,0,0,12.6,14.8,350,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3020,2024-02-24T07:00:00,16,16,12,77.15,0,0,,0,0,8.6,16.6,340,1022,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-day
3021,2024-02-24T08:00:00,16.1,16.1,11,72.16,0,0,,,0,18,9.1,360,1022.2,70.7,13.1,30,0.1,0,10,Partially cloudy,partly-cloudy-day
3022,2024-02-24T09:00:00,17,17,11,67.79,0,0,,0,0,6.8,14.8,360,1023,50.1,10,118,0.4,1,10,Partially cloudy,partly-cloudy-day
3023,2024-02-24T10:00:00,17,17,11,67.8,0,0,,0,0,7.6,7.6,350,1023,50.1,10,220,0.8,2,10,Partially cloudy,partly-cloudy-day
3024,2024-02-24T11:00:00,17.9,17.9,11.8,67.39,0,0,,0,0,18,12.7,346,1023,70.7,12.6,305,1.1,3,10,Partially cloudy,partly-cloudy-day
3025,2024-02-24T12:00:00,17,17,12,72.39,0,0,,0,0,8.6,25.9,320,1022,50.1,10,383,1.4,4,10,Partially cloudy,partly-cloudy-day
3026,2024-02-24T13:00:00,17,17,11,67.78,0,0,,0,0,10.4,31.6,330,1022,50.1,10,372,1.3,4,10,Partially cloudy,partly-cloudy-day
3027,2024-02-24T14:00:00,16.9,16.9,11,68.15,0,0,,0,0,18,26.9,331,1021.4,70.7,11.6,391,1.4,4,10,Partially cloudy,partly-cloudy-day
3028,2024-02-24T15:00:00,17,17,11,67.78,0,0,,0,0,10.8,29.5,340,1021,50.1,10,341,1.2,3,10,Partially cloudy,partly-cloudy-day
3029,2024-02-24T16:00:00,17,17,11,67.78,0,0,,0,0,11.2,25.9,330,1021,50.1,10,256,0.9,3,10,Partially cloudy,partly-cloudy-day
3030,2024-02-24T17:00:00,17.1,17.1,11.2,68.26,0,0,,0,0,21.6,21.7,335,1020.4,58.7,12.6,147,0.5,1,10,Partially cloudy,partly-cloudy-day
3031,2024-02-24T18:00:00,17,17,11,67.78,0,0,,0,0,12.6,24.1,340,1020,27.7,10,42,0.2,0,10,Partially cloudy,partly-cloudy-day
3032,2024-02-24T19:00:00,17,17,11,67.77,0,0,,0,0,11.9,24.1,340,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3033,2024-02-24T20:00:00,17,17,10.8,67.06,0,0,rain,0,0,21.6,17.4,5,1021.3,70.7,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night
3034,2024-02-24T21:00:00,17,17,11,67.77,0,0,rain,0,0,13,18.4,340,1022,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3035,2024-02-24T22:00:00,17,17,11,67.78,0,0,,0,0,12.6,16.6,360,1022,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3036,2024-02-24T23:00:00,16,16,10.9,71.89,0,0,,0,0,21.6,12.8,355,1022.3,70.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night
3038,2024-02-24T00:00:00,17,17,13,77.27,0,0,rain,0,0,16.6,16.6,360,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3039,2024-02-24T01:00:00,17,17,12,72.38,0,0,rain,0,0,16.2,22.3,360,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3040,2024-02-24T02:00:00,17,17,11,67.77,0.477,100,rain,0,0,18,17.3,360,1021.2,70.7,14.7,0,0,0,10,"Rain, Partially cloudy",rain
3041,2024-02-24T03:00:00,17,17,12,72.39,0,0,rain,0,0,16.2,16.6,340,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3042,2024-02-24T04:00:00,17,17,11,67.79,0,0,,0,0,15.5,13,30,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3043,2024-02-24T05:00:00,16.8,16.8,11.2,69.6,0,0,,0,0,18,11.1,25,1020.5,70.7,12.6,0,0,0,10,Partially cloudy,partly-cloudy-night
3044,2024-02-24T06:00:00,17,17,11,67.8,0,0,,0,0,12.6,14.8,350,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
3045,2024-02-24T07:00:00,16,16,12,77.15,0,0,,0,0,8.6,16.6,340,1022,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-day
3046,2024-02-24T08:00:00,16.1,16.1,11,72.16,0,0,,,0,18,9.1,360,1022.2,70.7,13.1,30,0.1,0,10,Partially cloudy,partly-cloudy-day
3047,2024-02-24T09:00:00,17,17,11,67.79,0,0,,0,0,6.8,14.8,360,1023,50.1,10,118,0.4,1,10,Partially cloudy,partly-cloudy-day
3048,2024-02-24T10:00:00,17,17,11,67.8,0,0,,0,0,7.6,7.6,350,1023,50.1,10,220,0.8,2,10,Partially cloudy,partly-cloudy-day
3049,2024-02-24T11:00:00,17.9,17.9,11.8,67.39,0,0,,0,0,18,12.7,346,1023,70.7,12.6,305,1.1,3,10,Partially cloudy,partly-cloudy-day
3050,2024-02-24T12:00:00,17,17,12,72.39,0,0,,0,0,8.6,25.9,320,1022,50.1,10,383,1.4,4,10,Partially cloudy,partly-cloudy-day
3051,2024-02-24T13:00:00,17,17,11,67.78,0,0,,0,0,10.4,31.6,330,1022,50.1,10,372,1.3,4,10,Partially cloudy,partly-cloudy-day
3052,2024-02-24T14:00:00,16.9,16.9,11,68.15,0,0,,0,0,18,26.9,331,1021.4,70.7,11.6,391,1.4,4,10,Partially cloudy,partly-cloudy-day
3053,2024-02-24T15:00:00,17,17,11,67.78,0,0,,0,0,10.8,29.5,340,1021,50.1,10,341,1.2,3,10,Partially cloudy,partly-cloudy-day
3054,2024-02-24T16:00:00,17,17,11,67.78,0,0,,0,0,11.2,25.9,330,1021,50.1,10,256,0.9,3,10,Partially cloudy,partly-cloudy-day
3055,2024-02-24T17:00:00,17.1,17.1,11.2,68.26,0,0,,0,0,21.6,21.7,335,1020.4,58.7,12.6,147,0.5,1,10,Partially cloudy,partly-cloudy-day
3056,2024-02-24T18:00:00,17,17,11,67.78,0,0,,0,0,12.6,24.1,340,1020,27.7,10,42,0.2,0,10,Partially cloudy,partly-cloudy-day
3057,2024-02-24T19:00:00,17,17,11,67.77,0,0,,0,0,11.9,24.1,340,1021,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
