date,arrival,cargo,time,flight,status,statusCode,origin,baggage,hall,terminal,stand
2024-04-19,True,False,17:25,"[{'no': '3U3959', 'airline': 'CSC'}]",,,TFU,,,,
2024-04-19,True,False,17:25,"[{'no': 'UO231', 'airline': 'HKE'}]",,,PKX,,,,
2024-04-19,True,False,17:25,"[{'no': 'CX391', 'airline': 'CPA'}, {'no': 'CA6511', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-19,True,False,17:30,"[{'no': 'CI915', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,17:35,"[{'no': 'UO687', 'airline': 'HKE'}, {'no': 'CX5687', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-19,True,False,17:35,"[{'no': 'CX162', 'airline': 'CPA'}, {'no': 'AY5094', 'airline': 'FIN'}, {'no': 'BA4136', 'airline': 'BAW'}, {'no': 'QR3462', 'airline': 'QTR'}, {'no': 'OM5672', 'airline': 'MGL'}]",,,SYD,,,,
2024-04-19,True,False,17:40,"[{'no': 'FM809', 'airline': 'CSH'}, {'no': 'MU8629', 'airline': 'CES'}]",,,SHA,,,,
2024-04-19,True,False,17:40,"[{'no': 'HX255', 'airline': 'CRK'}, {'no': 'BR2899', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-19,True,False,17:45,"[{'no': 'AY099', 'airline': 'FIN'}]",,,HEL,,,,
2024-04-19,True,False,17:50,"[{'no': 'HX605', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-19,True,False,17:50,"[{'no': 'CX254', 'airline': 'CPA'}]",,,LHR,,,,
2024-04-19,True,False,17:55,"[{'no': 'QF127', 'airline': 'QFA'}, {'no': 'LA4899', 'airline': 'LAN'}, {'no': 'AF9678', 'airline': 'AFR'}, {'no': 'LY8792', 'airline': 'ELY'}, {'no': 'KL4897', 'airline': 'KLM'}, {'no': 'AY5006', 'airline': 'FIN'}, {'no': 'BA7497', 'airline': 'BAW'}]",,,SYD,,,,
2024-04-19,True,False,17:55,"[{'no': 'AK136', 'airline': 'AXM'}]",,,KUL,,,,
2024-04-19,True,False,18:00,"[{'no': 'QF029', 'airline': 'QFA'}, {'no': 'KL4899', 'airline': 'KLM'}, {'no': 'AY5022', 'airline': 'FIN'}, {'no': 'LY8784', 'airline': 'ELY'}, {'no': 'BA7411', 'airline': 'BAW'}, {'no': 'AF9679', 'airline': 'AFR'}]",,,MEL,,,,
2024-04-19,True,False,18:00,"[{'no': 'HX659', 'airline': 'CRK'}]",,,OKA,,,,
2024-04-19,True,False,18:00,"[{'no': 'CX411', 'airline': 'CPA'}, {'no': 'AA8894', 'airline': 'AAL'}, {'no': 'QF8224', 'airline': 'QFA'}, {'no': 'QR3499', 'airline': 'QTR'}]",,,ICN,,,,
2024-04-19,True,False,18:05,"[{'no': 'MU2089', 'airline': 'CES'}]",,,NGB,,,,
2024-04-19,True,False,18:05,"[{'no': 'EK384', 'airline': 'UAE'}]",,,DXB,,,,
2024-04-19,True,False,18:05,"[{'no': 'HB761', 'airline': 'HGB'}]",,,ICN,,,,
2024-04-19,True,False,18:05,"[{'no': 'CX313', 'airline': 'CPA'}]",,,HAK,,,,
2024-04-19,True,False,18:10,"[{'no': 'ZH8033', 'airline': 'CSZ'}, {'no': 'CA3819', 'airline': 'CCA'}]",,,TFU,,,,
2024-04-19,True,False,18:10,"[{'no': 'CX443', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-19,True,False,18:20,"[{'no': 'NZ081', 'airline': 'ANZ'}, {'no': 'CX7402', 'airline': 'CPA'}, {'no': 'LH7153', 'airline': 'DLH'}, {'no': 'TK8721', 'airline': 'THY'}, {'no': 'TG4862', 'airline': 'THA'}]",,,AKL,,,,
2024-04-19,True,False,18:20,"[{'no': 'HX665', 'airline': 'CRK'}]",,,NGO,,,,
2024-04-19,True,False,18:25,"[{'no': 'UO643', 'airline': 'HKE'}, {'no': 'CX5643', 'airline': 'CPA'}]",,,TAK,,,,
2024-04-19,True,False,18:25,"[{'no': '5J112', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-19,True,False,18:30,"[{'no': 'BR871', 'airline': 'EVA'}, {'no': 'HX1831', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,18:30,"[{'no': 'CX961', 'airline': 'CPA'}, {'no': 'CA6525', 'airline': 'CCA'}]",,,HGH,,,,
2024-04-19,True,False,18:35,"[{'no': 'HX641', 'airline': 'CRK'}]",,,FUK,,,,
2024-04-19,True,False,18:35,"[{'no': 'TG638', 'airline': 'THA'}, {'no': 'GF6338', 'airline': 'GFA'}, {'no': 'NZ4198', 'airline': 'ANZ'}, {'no': 'AC7410', 'airline': 'ACA'}]",,,BKK,,,,
2024-04-19,True,False,18:40,"[{'no': 'HB2296', 'airline': 'HGB'}]",,,BKK,,,,
2024-04-19,True,False,18:45,"[{'no': 'UA869', 'airline': 'UAL'}]",,,SFO,,,,
2024-04-19,True,False,18:50,"[{'no': 'CX527', 'airline': 'CPA'}, {'no': 'JL7025', 'airline': 'JAL'}, {'no': 'QR5803', 'airline': 'QTR'}, {'no': 'AA8896', 'airline': 'AAL'}]",,,NRT,,,,
2024-04-19,True,False,18:50,"[{'no': 'VJ876', 'airline': 'VJC'}]",,,SGN,,,,
2024-04-19,True,False,18:50,"[{'no': 'CX831', 'airline': 'CPA'}, {'no': 'LA5637', 'airline': 'LAN'}, {'no': 'OM5831', 'airline': 'MGL'}, {'no': 'MH9203', 'airline': 'MAS'}]",,,JFK,,,,
2024-04-19,True,False,18:55,"[{'no': 'CI919', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,19:00,"[{'no': 'UO669', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-19,True,False,19:00,"[{'no': 'MF8651', 'airline': 'CXA'}]",,,FOC,,,,
2024-04-19,True,False,19:00,"[{'no': 'CA115', 'airline': 'CCA'}, {'no': 'CX6115', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-19,True,False,19:00,"[{'no': 'CX654', 'airline': 'CPA'}, {'no': 'GF4068', 'airline': 'GFA'}, {'no': 'OM5634', 'airline': 'MGL'}, {'no': 'QR5827', 'airline': 'QTR'}, {'no': 'AY5114', 'airline': 'FIN'}, {'no': 'PG4563', 'airline': 'BKP'}, {'no': 'AC9775', 'airline': 'ACA'}]",,,BKK,,,,
2024-04-19,True,False,19:05,"[{'no': 'MU505', 'airline': 'CES'}, {'no': 'FM3019', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-19,True,False,19:05,"[{'no': 'FD522', 'airline': 'AIQ'}]",,,HKT,,,,
2024-04-19,True,False,19:10,"[{'no': 'MU2569', 'airline': 'CES'}]",,,WUH,,,,
2024-04-19,True,False,19:15,"[{'no': 'CX589', 'airline': 'CPA'}, {'no': 'QR5807', 'airline': 'QTR'}, {'no': 'JL7057', 'airline': 'JAL'}]",,,FUK,,,,
2024-04-19,True,False,19:15,"[{'no': 'ZH9085', 'airline': 'CSZ'}]",,,NTG,,,,
2024-04-19,True,False,19:20,"[{'no': 'CX539', 'airline': 'CPA'}, {'no': 'QF8258', 'airline': 'QFA'}, {'no': 'JL7035', 'airline': 'JAL'}, {'no': 'QR5855', 'airline': 'QTR'}]",,,NGO,,,,
2024-04-19,True,False,19:25,"[{'no': 'HX776', 'airline': 'CRK'}, {'no': 'TK9220', 'airline': 'THY'}]",,,BKK,,,,
2024-04-19,True,False,19:30,"[{'no': 'GJ8007', 'airline': 'CDC'}]",,,HGH,,,,
2024-04-19,True,False,19:30,"[{'no': 'CX341', 'airline': 'CPA'}]",,,SHA,,,,
2024-04-19,True,False,19:35,"[{'no': 'PX008', 'airline': 'ANG'}, {'no': 'CX6898', 'airline': 'CPA'}]",,,POM,,,,
2024-04-19,True,False,19:35,"[{'no': 'FD504', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-19,True,False,19:35,"[{'no': 'CI935', 'airline': 'CAL'}, {'no': 'AE5215', 'airline': 'MDA'}]",,,KHH,,,,
2024-04-19,True,False,19:35,"[{'no': 'UO115', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-19,True,False,19:40,"[{'no': 'HO1291', 'airline': 'DKH'}, {'no': 'MU3903', 'airline': 'CES'}]",,,PVG,,,,
2024-04-19,True,False,19:40,"[{'no': 'UO849', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-19,True,False,19:40,"[{'no': 'SQ896', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-19,True,False,19:45,"[{'no': 'TG606', 'airline': 'THA'}]",,,BKK,,,,
2024-04-19,True,False,19:45,"[{'no': 'HX247', 'airline': 'CRK'}, {'no': 'HU8360', 'airline': 'CHH'}]",,,PVG,,,,
2024-04-19,True,False,19:55,"[{'no': 'BR857', 'airline': 'EVA'}, {'no': 'HX1833', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,19:55,"[{'no': 'TR972', 'airline': 'TGW'}]",,,SIN,,,,
2024-04-19,True,False,20:00,"[{'no': 'HB321', 'airline': 'HGB'}]",,,NRT,,,,
2024-04-19,True,False,20:00,"[{'no': 'HX609', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-19,True,False,20:00,"[{'no': 'CX549', 'airline': 'CPA'}, {'no': 'QR5843', 'airline': 'QTR'}, {'no': 'JL7039', 'airline': 'JAL'}]",,,HND,,,,
2024-04-19,True,False,20:05,"[{'no': 'CI923', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,20:05,"[{'no': 'UO701', 'airline': 'HKE'}]",,,BKK,,,,
2024-04-19,True,False,20:10,"[{'no': 'CX918', 'airline': 'CPA'}]",,,MNL,,,,
2024-04-19,True,False,20:10,"[{'no': 'HX691', 'airline': 'CRK'}]",,,CTS,,,,
2024-04-19,True,False,20:10,"[{'no': 'UO899', 'airline': 'HKE'}]",,,KIX,,,,
2024-04-19,True,False,20:15,"[{'no': 'CX712', 'airline': 'CPA'}, {'no': 'OM5648', 'airline': 'MGL'}, {'no': 'QR5851', 'airline': 'QTR'}, {'no': 'PG4565', 'airline': 'BKP'}, {'no': 'AA8961', 'airline': 'AAL'}, {'no': 'AC9762', 'airline': 'ACA'}]",,,SIN,,,,
2024-04-19,True,False,20:20,"[{'no': 'VJ966', 'airline': 'VJC'}]",,,DAD,,,,
2024-04-19,True,False,20:20,"[{'no': 'CX734', 'airline': 'CPA'}, {'no': 'QR3491', 'airline': 'QTR'}, {'no': 'OM5654', 'airline': 'MGL'}, {'no': 'GF4064', 'airline': 'GFA'}]",,,SIN,,,,
2024-04-19,True,False,20:25,"[{'no': 'AK239', 'airline': 'AXM'}]",,,BKI,,,,
2024-04-19,True,False,20:25,"[{'no': 'CX776', 'airline': 'CPA'}, {'no': 'QR3494', 'airline': 'QTR'}, {'no': 'BA4574', 'airline': 'BAW'}]",,,CGK,,,,
2024-04-19,True,False,20:30,"[{'no': 'CX369', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-19,True,False,20:35,"[{'no': 'UO639', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-19,True,False,20:35,"[{'no': 'CX331', 'airline': 'CPA'}, {'no': 'CA6501', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-19,True,False,20:40,"[{'no': 'CX473', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-19,True,False,20:45,"[{'no': 'AK130', 'airline': 'AXM'}]",,,KUL,,,,
2024-04-19,True,False,20:45,"[{'no': 'BR809', 'airline': 'EVA'}, {'no': 'HX1835', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,20:45,"[{'no': 'CX801', 'airline': 'CPA'}]",,,ORD,,,,
2024-04-19,True,False,20:50,"[{'no': 'CX459', 'airline': 'CPA'}]",,,KHH,,,,
2024-04-19,True,False,20:50,"[{'no': '5J114', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-19,True,False,20:50,"[{'no': 'HX217', 'airline': 'CRK'}, {'no': 'HU8210', 'airline': 'CHH'}]",,,NKG,,,,
2024-04-19,True,False,20:50,"[{'no': 'CX507', 'airline': 'CPA'}, {'no': 'JL7059', 'airline': 'JAL'}, {'no': 'QR5801', 'airline': 'QTR'}]",,,KIX,,,,
2024-04-19,True,False,20:55,"[{'no': 'HX619', 'airline': 'CRK'}, {'no': 'TK8875', 'airline': 'THY'}]",,,KIX,,,,
2024-04-19,True,False,21:00,"[{'no': 'UO691', 'airline': 'HKE'}]",,,NGO,,,,
2024-04-19,True,False,21:00,"[{'no': 'UO871', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-19,True,False,21:05,"[{'no': 'CA117', 'airline': 'CCA'}, {'no': 'CX6117', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-19,True,False,21:05,"[{'no': 'UO559', 'airline': 'HKE'}, {'no': 'CX5559', 'airline': 'CPA'}]",,,DAD,,,,
2024-04-19,True,False,21:05,"[{'no': 'CX521', 'airline': 'CPA'}, {'no': 'JL7047', 'airline': 'JAL'}, {'no': 'AA8883', 'airline': 'AAL'}, {'no': 'QR5859', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-19,True,False,21:15,"[{'no': 'CX565', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-19,True,False,21:15,"[{'no': 'CX784', 'airline': 'CPA'}, {'no': 'QR5812', 'airline': 'QTR'}, {'no': 'JL7930', 'airline': 'JAL'}, {'no': 'AA8914', 'airline': 'AAL'}]",,,DPS,,,,
2024-04-19,True,False,21:20,"[{'no': 'CX198', 'airline': 'CPA'}, {'no': 'BA4550', 'airline': 'BAW'}, {'no': 'LH7020', 'airline': 'DLH'}, {'no': 'LX9520', 'airline': 'SWR'}, {'no': 'NZ4995', 'airline': 'ANZ'}, {'no': 'LA5641', 'airline': 'LAN'}, {'no': 'AY5848', 'airline': 'FIN'}, {'no': 'QR5805', 'airline': 'QTR'}]",,,AKL,,,,
2024-04-19,True,False,21:30,"[{'no': 'CX451', 'airline': 'CPA'}, {'no': 'JL7045', 'airline': 'JAL'}]",,,NRT,,,,
2024-04-19,True,False,21:30,"[{'no': 'MU723', 'airline': 'CES'}, {'no': 'FM3027', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-19,True,False,21:30,"[{'no': 'CX708', 'airline': 'CPA'}, {'no': 'FJ5451', 'airline': 'FJI'}, {'no': 'OM5604', 'airline': 'MGL'}, {'no': 'PG4557', 'airline': 'BKP'}, {'no': 'QR3460', 'airline': 'QTR'}, {'no': 'AC9773', 'airline': 'ACA'}]",,,BKK,,,,
2024-04-19,True,False,21:30,"[{'no': '5J120', 'airline': 'CEB'}]",,,CRK,,,,
2024-04-19,True,False,21:30,"[{'no': 'CX100', 'airline': 'CPA'}, {'no': 'BA4130', 'airline': 'BAW'}, {'no': 'OM5670', 'airline': 'MGL'}, {'no': 'QR5800', 'airline': 'QTR'}, {'no': 'LA5647', 'airline': 'LAN'}, {'no': 'LH7000', 'airline': 'DLH'}, {'no': 'AY5834', 'airline': 'FIN'}, {'no': 'LX9500', 'airline': 'SWR'}]",,,SYD,,,,
2024-04-19,True,False,21:35,"[{'no': 'QR816', 'airline': 'QTR'}, {'no': 'CX9200', 'airline': 'CPA'}, {'no': 'LA7418', 'airline': 'LAN'}, {'no': 'IB2418', 'airline': 'IBE'}, {'no': 'BA2326', 'airline': 'BAW'}]",,,DOH,,,,
2024-04-19,True,False,21:40,"[{'no': 'PR310', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-19,True,False,21:40,"[{'no': 'FD502', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-19,True,False,21:40,"[{'no': 'HB323', 'airline': 'HGB'}]",,,NRT,,,,
2024-04-19,True,False,21:40,"[{'no': 'CX595', 'airline': 'CPA'}, {'no': 'QR3481', 'airline': 'QTR'}, {'no': 'JL7067', 'airline': 'JAL'}]",,,KIX,,,,
2024-04-19,True,False,21:45,"[{'no': 'CX104', 'airline': 'CPA'}, {'no': 'OM5660', 'airline': 'MGL'}, {'no': 'QR5834', 'airline': 'QTR'}, {'no': 'BA4566', 'airline': 'BAW'}, {'no': 'LX9510', 'airline': 'SWR'}, {'no': 'LH7010', 'airline': 'DLH'}, {'no': 'AY5842', 'airline': 'FIN'}, {'no': 'LA5645', 'airline': 'LAN'}]",,,MEL,,,,
2024-04-19,True,False,21:50,"[{'no': 'HX239', 'airline': 'CRK'}, {'no': 'HU8362', 'airline': 'CHH'}]",,,SHA,,,,
2024-04-19,True,False,21:55,"[{'no': 'CX531', 'airline': 'CPA'}, {'no': 'JL7037', 'airline': 'JAL'}, {'no': 'QF8226', 'airline': 'QFA'}]",,,NGO,,,,
2024-04-19,True,False,21:55,"[{'no': 'CX724', 'airline': 'CPA'}, {'no': 'MH9202', 'airline': 'MAS'}]",,,KUL,,,,
2024-04-19,True,False,22:00,"[{'no': 'EK380', 'airline': 'UAE'}, {'no': 'TP6360', 'airline': 'TAP'}]",,,DXB,,,,
2024-04-19,True,False,22:00,"[{'no': 'CA107', 'airline': 'CCA'}, {'no': 'CX6107', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-19,True,False,22:00,"[{'no': 'JL735', 'airline': 'JAL'}, {'no': 'CX6323', 'airline': 'CPA'}, {'no': 'HA5381', 'airline': 'HAL'}, {'no': 'AS7331', 'airline': 'ASA'}, {'no': 'AA8417', 'airline': 'AAL'}, {'no': 'MH9119', 'airline': 'MAS'}, {'no': 'WS5910', 'airline': 'WJA'}, {'no': 'TN1900', 'airline': 'THT'}]",,,NRT,,,,
2024-04-19,True,False,22:00,"[{'no': 'CX381', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-19,True,False,22:05,"[{'no': 'CX926', 'airline': 'CPA'}, {'no': 'AC9778', 'airline': 'ACA'}, {'no': 'PR3198', 'airline': 'PAL'}]",,,CEB,,,,
2024-04-19,True,False,22:05,"[{'no': 'CX764', 'airline': 'CPA'}, {'no': 'JL7922', 'airline': 'JAL'}, {'no': 'OM5629', 'airline': 'MGL'}, {'no': 'BA4562', 'airline': 'BAW'}, {'no': 'VN3560', 'airline': 'HVN'}, {'no': 'QR5831', 'airline': 'QTR'}]",,,SGN,,,,
2024-04-19,True,False,22:10,"[{'no': 'CX716', 'airline': 'CPA'}, {'no': 'OM5656', 'airline': 'MGL'}, {'no': 'GF4052', 'airline': 'GFA'}, {'no': 'QR5816', 'airline': 'QTR'}, {'no': 'AA8907', 'airline': 'AAL'}]",,,SIN,,,,
2024-04-19,True,False,22:10,"[{'no': 'CX979', 'airline': 'CPA'}]",,,XMN,,,,
2024-04-19,True,False,22:15,"[{'no': 'CX307', 'airline': 'CPA'}]",,,WNZ,,,,
2024-04-19,True,False,22:15,"[{'no': 'TG602', 'airline': 'THA'}]",,,BKK,,,,
2024-04-19,True,False,22:15,"[{'no': 'UO183', 'airline': 'HKE'}, {'no': 'CX5183', 'airline': 'CPA'}]",,,RMQ,,,,
2024-04-19,True,False,22:20,"[{'no': 'CX505', 'airline': 'CPA'}, {'no': 'QR3457', 'airline': 'QTR'}, {'no': 'AA8881', 'airline': 'AAL'}, {'no': 'JL7049', 'airline': 'JAL'}]",,,NRT,,,,
2024-04-19,True,False,22:25,"[{'no': 'HX285', 'airline': 'CRK'}, {'no': 'BR2895', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-19,True,False,22:30,"[{'no': 'KE177', 'airline': 'KAL'}, {'no': 'DL7773', 'airline': 'DAL'}, {'no': 'VS5515', 'airline': 'VIR'}, {'no': 'EY8503', 'airline': 'ETD'}]",,,ICN,,,,
2024-04-19,True,False,22:30,"[{'no': 'OZ745', 'airline': 'AAR'}, {'no': 'HX1565', 'airline': 'CRK'}]",,,ICN,,,,
2024-04-19,True,False,22:45,"[{'no': 'CX902', 'airline': 'CPA'}]",,,MNL,,,,
2024-04-19,True,False,22:45,"[{'no': 'NH811', 'airline': 'ANA'}, {'no': 'AC6286', 'airline': 'ACA'}, {'no': 'NZ4147', 'airline': 'ANZ'}, {'no': 'UA7989', 'airline': 'UAL'}]",,,NRT,,,,
2024-04-19,True,False,22:45,"[{'no': 'HB284', 'airline': 'HGB'}]",,,BKK,,,,
2024-04-19,True,False,22:45,"[{'no': 'SQ898', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-19,True,False,22:45,"[{'no': 'UO135', 'airline': 'HKE'}]",,,KHH,,,,
2024-04-19,True,False,22:50,"[{'no': 'CI921', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,22:55,"[{'no': 'CX704', 'airline': 'CPA'}, {'no': 'OM5625', 'airline': 'MGL'}, {'no': 'QR3450', 'airline': 'QTR'}, {'no': 'PG4567', 'airline': 'BKP'}, {'no': 'AC9772', 'airline': 'ACA'}]",,,BKK,,,,
2024-04-19,True,False,23:00,"[{'no': 'CX419', 'airline': 'CPA'}, {'no': 'QF8221', 'airline': 'QFA'}, {'no': 'AA8912', 'airline': 'AAL'}, {'no': 'QR5845', 'airline': 'QTR'}]",,,ICN,,,,
2024-04-19,True,False,23:05,"[{'no': 'CX479', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-19,True,False,23:05,"[{'no': 'CX931', 'airline': 'CPA'}, {'no': 'CA6531', 'airline': 'CCA'}]",,,WUH,,,,
2024-04-19,True,False,23:15,"[{'no': 'UO647', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-19,True,False,23:15,"[{'no': 'UO755', 'airline': 'HKE'}]",,,CNX,,,,
2024-04-19,True,False,23:20,"[{'no': 'UO117', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-19,True,False,23:20,"[{'no': 'CX778', 'airline': 'CPA'}, {'no': 'BA4570', 'airline': 'BAW'}, {'no': 'QR5818', 'airline': 'QTR'}, {'no': 'AC9798', 'airline': 'ACA'}]",,,HKT,,,,
2024-04-19,True,False,23:25,"[{'no': 'HB705', 'airline': 'HGB'}]",,,TPE,,,,
2024-04-19,True,False,23:25,"[{'no': 'HX108', 'airline': 'CRK'}, {'no': 'HU8051', 'airline': 'CHH'}]",,,HAK,,,,
2024-04-19,True,False,23:30,"[{'no': 'UO515', 'airline': 'HKE'}]",,,MNL,,,,
2024-04-19,True,False,23:35,"[{'no': 'UO703', 'airline': 'HKE'}]",,,BKK,,,,
2024-04-19,True,False,23:40,"[{'no': 'CX989', 'airline': 'CPA'}]",,,CAN,,,,
2024-04-19,True,False,23:45,"[{'no': 'MU725', 'airline': 'CES'}, {'no': 'FM3029', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-19,True,False,23:45,"[{'no': 'BR827', 'airline': 'EVA'}, {'no': 'HX1827', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,23:45,"[{'no': 'HX283', 'airline': 'CRK'}, {'no': 'BR2891', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-19,True,False,23:45,"[{'no': 'HX613', 'airline': 'CRK'}, {'no': 'TK9201', 'airline': 'THY'}]",,,KIX,,,,
2024-04-19,True,False,23:50,"[{'no': 'MH078', 'airline': 'MAS'}]",,,KUL,,,,
2024-04-19,True,False,23:50,"[{'no': 'CZ5009', 'airline': 'CSN'}]",,,PKX,,,,
2024-04-19,True,False,23:55,"[{'no': 'MM067', 'airline': 'APJ'}]",,,KIX,,,,
2024-04-19,True,False,23:55,"[{'no': 'UO685', 'airline': 'HKE'}]",,,NGO,,,,
2024-04-19,True,False,23:55,"[{'no': 'HB345', 'airline': 'HGB'}]",,,KIX,,,,
2024-04-20,True,False,00:05,"[{'no': 'KE179', 'airline': 'KAL'}, {'no': 'DL7915', 'airline': 'DAL'}]",,,ICN,,,,
2024-04-20,True,False,00:25,"[{'no': '7C2107', 'airline': 'JJA'}]",,,ICN,,,,
2024-04-20,True,False,00:25,"[{'no': 'CX636', 'airline': 'CPA'}, {'no': 'FJ5463', 'airline': 'FJI'}, {'no': 'AY5852', 'airline': 'FIN'}, {'no': 'OM5614', 'airline': 'MGL'}]",,,SIN,,,,
2024-04-20,True,False,00:30,"[{'no': 'HB707', 'airline': 'HGB'}]",,,TPE,,,,
2024-04-20,True,False,00:30,"[{'no': 'UO863', 'airline': 'HKE'}]",,,KIX,,,,
2024-04-20,True,False,00:35,"[{'no': 'UO651', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-20,True,False,01:10,"[{'no': 'UO627', 'airline': 'HKE'}]",,,ICN,,,,
2024-04-20,True,False,01:15,"[{'no': 'TW117', 'airline': 'TWB'}]",,,ICN,,,,
2024-04-20,True,False,01:15,"[{'no': 'UO653', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-20,True,False,01:15,"[{'no': 'HX325', 'airline': 'CRK'}]",,,PEK,,,,
2024-04-20,True,False,01:30,"[{'no': 'HX766', 'airline': 'CRK'}, {'no': 'TK9225', 'airline': 'THY'}]",,,BKK,,,,
2024-04-20,True,False,01:50,"[{'no': 'HX611', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-20,True,False,02:00,"[{'no': 'Z21268', 'airline': 'APG'}]",,,MNL,,,,
2024-04-20,True,False,04:20,"[{'no': 'UO765', 'airline': 'HKE'}, {'no': 'CX5765', 'airline': 'CPA'}]",,,HKT,,,,
2024-04-20,True,False,04:40,"[{'no': 'UO623', 'airline': 'HKE'}, {'no': 'CX5623', 'airline': 'CPA'}]",,,HND,,,,
2024-04-20,True,False,05:00,"[{'no': 'CX829', 'airline': 'CPA'}]",,,YYZ,,,,
2024-04-20,True,False,05:00,"[{'no': 'UA877', 'airline': 'UAL'}]",,,SFO,,,,
2024-04-20,True,False,05:10,"[{'no': 'CX138', 'airline': 'CPA'}, {'no': 'BA4134', 'airline': 'BAW'}, {'no': 'AY5112', 'airline': 'FIN'}, {'no': 'OM5602', 'airline': 'MGL'}, {'no': 'QR3493', 'airline': 'QTR'}]",,,SYD,,,,
2024-04-20,True,False,05:15,"[{'no': 'HB232', 'airline': 'HGB'}]",,,MNL,,,,
2024-04-20,True,False,05:35,"[{'no': 'CX843', 'airline': 'CPA'}, {'no': 'MH9211', 'airline': 'MAS'}, {'no': 'OM5843', 'airline': 'MGL'}, {'no': 'LA5649', 'airline': 'LAN'}]",,,JFK,,,,
2024-04-20,True,False,05:45,"[{'no': 'CX883', 'airline': 'CPA'}, {'no': 'AA8936', 'airline': 'AAL'}, {'no': 'OM5883', 'airline': 'MGL'}, {'no': 'MH9193', 'airline': 'MAS'}, {'no': 'LA5648', 'airline': 'LAN'}]",,,LAX,,,,
2024-04-20,True,False,05:50,"[{'no': 'CX714', 'airline': 'CPA'}]",,,SIN,,,,
2024-04-20,True,False,05:55,"[{'no': 'HX780', 'airline': 'CRK'}, {'no': 'TK9222', 'airline': 'THY'}]",,,BKK,,,,
2024-04-20,True,False,06:00,"[{'no': 'CX873', 'airline': 'CPA'}, {'no': 'MH9183', 'airline': 'MAS'}, {'no': 'OM5873', 'airline': 'MGL'}, {'no': 'AA8931', 'airline': 'AAL'}]",,,SFO,,,,
2024-04-20,True,False,06:00,"[{'no': 'UO629', 'airline': 'HKE'}, {'no': 'CX5629', 'airline': 'CPA'}]",,,HND,,,,
2024-04-20,True,False,06:00,"[{'no': 'CX748', 'airline': 'CPA'}, {'no': 'LA6093', 'airline': 'LAN'}, {'no': 'JL7900', 'airline': 'JAL'}]",,,JNB,,,,
2024-04-20,True,False,06:05,"[{'no': 'CX798', 'airline': 'CPA'}, {'no': 'QR3489', 'airline': 'QTR'}, {'no': 'BA4148', 'airline': 'BAW'}, {'no': 'AA8918', 'airline': 'AAL'}]",,,CGK,,,,
2024-04-20,True,False,06:10,"[{'no': 'CX270', 'airline': 'CPA'}]",,,AMS,,,,
2024-04-20,True,False,06:15,"[{'no': 'UK161', 'airline': 'VTI'}]",,,DEL,,,,
2024-04-20,True,False,06:15,"[{'no': 'CX260', 'airline': 'CPA'}]",,,CDG,,,,
